Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold
DTA00248Zm00004b00003	7.631580768815843	0.27479625209371766	0.49045528469106753	0.5602880847064556	0.5752829533985413	0.7895650897536687	FALSE
RLC00002Zm00004b03846	1.433350500828028	0.7174898817172979	1.2821024150405917	0.5596197880140347	0.5757388046960696	0.7898496966741073	FALSE
RLC00045Zm00004b00013	1.8533740776404508	-0.5883046047627535	1.0512420053053528	-0.5596281368074418	0.5757331088554991	0.7898496966741073	FALSE
RLX11526Zm00004b00001	352.8439678322363	0.05959107737295749	0.10645018907033083	0.5598024568428537	0.5756141876739772	0.7898496966741073	FALSE
DHH00001Zm00004b04812	41.34472264277515	0.1358410475786235	0.24283646638879317	0.5593931158639711	0.5758934585797726	0.7899482193637387	FALSE
RLG27466Zm00004b00001	1.3160433071472013	0.7775466246613293	1.390795819620588	0.5590659776885478	0.576116693001484	0.7901407715320224	FALSE
RLG00033zmB00059	10.50090189003384	-0.26488795504772533	0.4739177686064639	-0.5589323139890232	0.576207914953007	0.7901522400045837	FALSE
RLG00001Zm00004b12519	2.3771405555603584	-0.4285187526328184	0.767524606816495	-0.5583127222594332	0.5766308589764251	0.7906185292881653	FALSE
RLG00007Zm00004b01885	1.4522392933790564	0.6430406809070043	1.1528090370017285	0.5578032963546591	0.5769787115266685	0.7909817413913615	FALSE
DHH00002Zm00004b01694	3.610375534459672	-0.44160770955085016	0.7919871774083265	-0.5575945193910249	0.5771212997804349	0.7910634921239367	FALSE
DHH00001Zm00004b07214	2.0929848026029245	-0.6546397972471916	1.176303574605948	-0.5565228325234755	0.5778534902086145	0.7913845874808771	FALSE
DHH03177Zm00004b00001	89.9875125548141	-0.11706541399508982	0.21033597166843787	-0.5565639251645712	0.577825407123616	0.7913845874808771	FALSE
RLG00001Zm00004b11933	1.5241711881525826	0.5975611816981867	1.0735263516180076	0.5566339203481581	0.5777775732567441	0.7913845874808771	FALSE
RLG00006Zm00004b01326	1.265857625787737	0.7158345815940901	1.2862532436603855	0.5565269398714883	0.5778506831807033	0.7913845874808771	FALSE
RLX05636Zm00004b00001	5.994236816040119	0.35473811849620274	0.6370862121657174	0.5568133664206958	0.5776549504820933	0.7913845874808771	FALSE
RLX34836Zm00004b00001	7.021690116576893	0.28232006258486986	0.5072136440293674	0.5566097558852807	0.5777940867495037	0.7913845874808771	FALSE
DHH00002Zm00004b02196	20.157003089581615	0.18421151229637678	0.33123771479681463	0.5561308512509647	0.5781214060562587	0.7916378127731882	FALSE
RLC00004Zm00004b04717	9.99134573385927	0.231612752260777	0.41691529678794725	0.5555391084117035	0.5785259678628123	0.7920780516209301	FALSE
DHH00002Zm00004b00729	162.8328799509464	0.11292664396051627	0.20354178638784065	0.5548081598603007	0.5790258852334745	0.7922666962879265	FALSE
DHH00002Zm00004b07270	3.558147384250267	-0.3969047879921359	0.7153088015342149	-0.5548719478088947	0.5789822506871474	0.7922666962879265	FALSE
DHH04167Zm00004b00001	14.454749509664985	0.21590223410167925	0.38902270654325977	0.5549862012429104	0.5789040987695113	0.7922666962879265	FALSE
DHH04771Zm00004b00001	4.255426995960489	0.3725789296091379	0.6711378577184379	0.5551451543439019	0.5787953795175194	0.7922666962879265	FALSE
RLC00004Zm00004b04495	4.147106863985581	-0.3380994575738683	0.6094844083897704	-0.5547302817263389	0.5790791603530671	0.7922666962879265	FALSE
DHH04991Zm00004b00001	6.681811901006271	-0.29996191370440956	0.5413124862331827	-0.5541381758838537	0.5794842852419113	0.7927072362741165	FALSE
RLX11917Zm00004b00001	12.53042925520126	0.21030585643129998	0.3798460454038435	0.5536607764540702	0.5798110236401728	0.7930404362353253	FALSE
RLC00002Zm00004b06276	2.520377857552307	-0.5569076412059404	1.0062686911546033	-0.5534383073838248	0.579963313881125	0.7931349722028407	FALSE
DHH00002Zm00004b04740	1.5742136362425039	0.7112275209947195	1.2857243296233676	0.5531726394281287	0.5801452002988874	0.7931379903001846	FALSE
DHH00008Zm00004b00167	19.35346859762589	-0.18633690868820496	0.33698740668363786	-0.5529491755255328	0.5802982129115339	0.7931379903001846	FALSE
DTA00322Zm00004b00001	1.4466486275042483	-0.7172067719080921	1.2969833991646709	-0.5529806876248478	0.5802766344618493	0.7931379903001846	FALSE
RLG00010Zm00004b00739	2.311901743785279	-0.6530918558261576	1.1804932253982157	-0.5532364284478212	0.5801015254633917	0.7931379903001846	FALSE
DTA00217Zm00004b00105	3.0180150745502687	0.4269837496721132	0.7725785766610803	0.5526735565428773	0.5804869637548986	0.7932822709037995	FALSE
DHH00018Zm00004b00033	6.179673677920227	-0.3449400157913362	0.624287636598161	-0.5525337930300321	0.5805826883278782	0.79329940047208	FALSE
DHH00002Zm00004b09336	3.998700910513521	-0.45139383107290054	0.81844491031058	-0.5515262241677421	0.5812729948223838	0.7940150807371799	FALSE
RLG00788Zm00004b00002	12.441374777289958	-0.24686909925316078	0.44754845956557654	-0.5516030587900808	0.5812203402952363	0.7940150807371799	FALSE
DTA00098Zm00004b00146	3.939353743930926	0.40007842366711877	0.7257852585311148	0.5512352572120576	0.5814724137928353	0.794173723564663	FALSE
DHH00002Zm00004b08462	2.347338442727416	-0.5725488073251761	1.0396901292551335	-0.550691779420247	0.581844980866008	0.7945687723812476	FALSE
DHH03238Zm00004b00001	192.43296653911443	-0.07908021236937683	0.14366016938135961	-0.5504672082033459	0.5819989623925608	0.7946652499105755	FALSE
RLX08750Zm00004b00001	1.9740162962417407	-0.6191826994840286	1.1251765188004261	-0.5502982768820593	0.5821148059124882	0.7947096333831765	FALSE
DHH04229Zm00004b00001	30.801504172536905	-0.15445777498010818	0.2807941493158357	-0.5500747624423433	0.5822680959906223	0.7948051192909498	FALSE
DHH00002Zm00004b01533	46.33368555295791	-0.18723277468161129	0.340518856688626	-0.5498455401335347	0.5824253202005485	0.7949059472495249	FALSE
DHH00002Zm00004b03690	1.9266194846965707	-0.5502753272304377	1.001941612208416	-0.5492089763769327	0.5828620449410721	0.7950033009518513	FALSE
DHH00002Zm00004b09051	56.64829519950899	0.12465769624021103	0.2268585295121036	0.5494953022410389	0.5826655876016249	0.7950033009518513	FALSE
DTA00106Zm00004b00008	16.543448583711154	-0.20848250847659533	0.3796565404701127	-0.5491345104141765	0.5829131434844026	0.7950033009518513	FALSE
DTA00278Zm00004b00003	3.9580113450174004	-0.4343212887047171	0.790809597227432	-0.5492109481567267	0.5828606919341848	0.7950033009518513	FALSE
RLC00004Zm00004b06651	4322.979693216398	-0.08380041730670447	0.15262135424800038	-0.5490739989800766	0.5829546679691242	0.7950033009518513	FALSE
RLG30594Zm00004b00001	4.752728146506707	0.389465250389345	0.7093923022454653	0.5490125127613542	0.5829968627890412	0.7950033009518513	FALSE
DHH00002Zm00004b06503	3.687879496032658	1.2142152768226504	2.21414717091238	0.5483895979336869	0.5834244173927577	0.7950795942888219	FALSE
RLC00064Zm00004b00018	40.60624672084441	-0.15147241879919618	0.27624637367544724	-0.5483236459681318	0.5834696938793179	0.7950795942888219	FALSE
RLC01470Zm00004b00002	4.98491787225317	-0.3832228294839247	0.6988138314939278	-0.5483904470875584	0.5834238344533511	0.7950795942888219	FALSE
RLG01454Zm00004b00004	2.4154920296665092	-0.4841445115014514	0.8825747113827987	-0.5485592383934322	0.5833079655515263	0.7950795942888219	FALSE
RLX00705Zm00004b00002	4.636888099793351	-0.4581537077574459	0.8354633873973263	-0.5483827474291929	0.5834291202358942	0.7950795942888219	FALSE
DHH00001Zm00004b09443	352.9272630668375	0.0703605607936099	0.1283906107670846	0.5480195192875287	0.5836785001588147	0.7951174664717093	FALSE
RLG00011Zm00004b00879	1.8699498303742135	-0.7137996451237447	1.3021952567460737	-0.5481510099394676	0.5835882174749822	0.7951174664717093	FALSE
RST00394Zm00004b00001	4.984447117025921	-0.3400696446997045	0.6206569597079303	-0.5479188453147049	0.5837476282265559	0.7951174664717093	FALSE
DHH02926Zm00004b00002	12.58066871394714	0.24814590832879843	0.45315596849031653	0.5475949244484044	0.5839700752748247	0.795306860585651	FALSE
DHH00001Zm00004b08819	12.215933714945978	-0.23534302433385568	0.43035475119146527	-0.5468581993861881	0.5844761553707776	0.7954938844647507	FALSE
DHH00002Zm00004b01233	5.783399227442265	-0.3745055604217382	0.6845942510541763	-0.5470474808180958	0.5843461124043426	0.7954938844647507	FALSE
DHH00002Zm00004b04696	1.5411207587283482	0.5070705828989963	0.927335123999072	0.5468040299307197	0.584513374159637	0.7954938844647507	FALSE
DHH00002Zm00004b05840	9.05587037823674	-0.25502882863470844	0.4660782542660718	-0.5471802777760989	0.5842548842847379	0.7954938844647507	FALSE
